id,compound_name,adduct,score,precursor_mz,ion_mobility,ccs,rt,mol_formula,smiles,inchi,inchi_key,method,usi,entry_id,iupac_name,cas,internal_id,query_spectrum_usi
705,DITERPENE DERIV 329,[M+H]+,0.839,321.242,,,,,CC1=CC(=O)CC2C1(C)CCC(C)C2(C)CCC(C)CC(=O)O,"InChI=1S/C20H32O3/c1-13(10-18(22)23)6-8-19(4)14(2)7-9-20(5)15(3)11-16(21)12-17(19)20/h11,13-14,17H,6-10,12H2,1-5H3,(H,22,23)",RNWHJFUXZQBBLK-UHFFFAOYSA-N,spectral_library_annotation,,CCMSLIB00012436315,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2199
714,"""all-cis-5,8,11,14,17-icosapentaenoic acid""",[M+H]+,0.736,303.232,,,,,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,"""InChI=1S/C20H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h3-4,6-7,9-10,12-13,15-16H,2,5,8,11,14,17-19H2,1H3,(H,21,22)/b4-3-,7-6-,10-9-,13-12-,16-15-""",JAZBEHYOTPTENJ-JLNKQSITSA-N,spectral_library_annotation,,CCMSLIB00006581637,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2201
714,"Massbank:LU107203 17-Methyltestosterone|Methyltestosterone|(8R,9S,10R,13S,14S,17S)-17-hydroxy-10,13,17-trimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",[M+H]+,0.700,303.232,,,,,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,"1S/C20H30O2/c1-18-9-6-14(21)12-13(18)4-5-15-16(18)7-10-19(2)17(15)8-11-20(19,3)22/h12,15-17,22H,4-11H2,1-3H3/t15-,16+,17+,18+,19+,20+/m1/s1",N/A,spectral_library_annotation,,CCMSLIB00005760099,,58-18-4,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2201
756,"NCGC00347750-02!(E,2S,3R,4R,5S)-4-acetyloxy-2-amino-3,5,14-trihydroxyicos-6-enoic acid [IIN-based: Match]",[M+Na]+,0.726,454.278,,,,,CCCCCCC(O)CCCCCC\\C=C\\[C@H](O)[C@@H](OC(C)=O)[C@H](O)[C@H](N)C(O)=O,"InChI=1S/C22H41NO7/c1-3-4-5-10-13-17(25)14-11-8-6-7-9-12-15-18(26)21(30-16(2)24)20(27)19(23)22(28)29/h12,15,17-21,25-27H,3-11,13-14,23H2,1-2H3,(H,28,29)/b15-12+/t17?,18-,19-,20+,21+/m0/s1",N/A,spectral_library_annotation,,CCMSLIB00005723156,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2256
786,DITERPENE DERIV 329,[M+H]+,0.870,321.242421,,,1.1100572,C20H32O3,CC1=CC(=O)CC2C1(C)CCC(C)C2(C)CCC(C)CC(=O)O,"InChI=1S/C20H32O3/c1-13(10-18(22)23)6-8-19(4)14(2)7-9-20(5)15(3)11-16(21)12-17(19)20/h11,13-14,17H,6-10,12H2,1-5H3,(H,22,23)",RNWHJFUXZQBBLK-UHFFFAOYSA-N,spectral_library_annotation,"[""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:219"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:664""]",,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2273
786,DITERPENE DERIV 329,[M+H]+,0.870,321.242421,,,1.1100572,C20H32O3,CC1=CC(=O)CC2C1(C)CCC(C)C2(C)CCC(C)CC(=O)O,"InChI=1S/C20H32O3/c1-13(10-18(22)23)6-8-19(4)14(2)7-9-20(5)15(3)11-16(21)12-17(19)20/h11,13-14,17H,6-10,12H2,1-5H3,(H,22,23)",RNWHJFUXZQBBLK-UHFFFAOYSA-N,spectral_library_annotation,"[""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:219""]",,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2273
786,DITERPENE DERIV 329,[M+H]+,0.870,321.242,,,,,CC1=CC(=O)CC2C1(C)CCC(C)C2(C)CCC(C)CC(=O)O,"InChI=1S/C20H32O3/c1-13(10-18(22)23)6-8-19(4)14(2)7-9-20(5)15(3)11-16(21)12-17(19)20/h11,13-14,17H,6-10,12H2,1-5H3,(H,22,23)",RNWHJFUXZQBBLK-UHFFFAOYSA-N,spectral_library_annotation,,CCMSLIB00012436319,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2273
786,DITERPENE DERIV 329,[M+H]+,0.870,321.242,,,,,CC1=CC(=O)CC2C1(C)CCC(C)C2(C)CCC(C)CC(=O)O,"InChI=1S/C20H32O3/c1-13(10-18(22)23)6-8-19(4)14(2)7-9-20(5)15(3)11-16(21)12-17(19)20/h11,13-14,17H,6-10,12H2,1-5H3,(H,22,23)",RNWHJFUXZQBBLK-UHFFFAOYSA-N,spectral_library_annotation,,CCMSLIB00012436322,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2273
786,DITERPENE DERIV 329,[M+H]+,0.867,321.242,,,,,CC1=CC(=O)CC2C1(C)CCC(C)C2(C)CCC(C)CC(=O)O,"InChI=1S/C20H32O3/c1-13(10-18(22)23)6-8-19(4)14(2)7-9-20(5)15(3)11-16(21)12-17(19)20/h11,13-14,17H,6-10,12H2,1-5H3,(H,22,23)",RNWHJFUXZQBBLK-UHFFFAOYSA-N,spectral_library_annotation,,CCMSLIB00012436316,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2273
786,DITERPENE DERIV 329,[M+H]+,0.867,321.242421,,,1.1100572,C20H32O3,CC1=CC(=O)CC2C1(C)CCC(C)C2(C)CCC(C)CC(=O)O,"InChI=1S/C20H32O3/c1-13(10-18(22)23)6-8-19(4)14(2)7-9-20(5)15(3)11-16(21)12-17(19)20/h11,13-14,17H,6-10,12H2,1-5H3,(H,22,23)",RNWHJFUXZQBBLK-UHFFFAOYSA-N,spectral_library_annotation,"[""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:219"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:220"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:221"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:664"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:665"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:666""]",,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2273
786,MEGxp0_001616,[M+H]+,0.865,321.242421,,,1.2005845,C20H32O3,CC1=CC(=O)CC2[C@@]1(C)CC[C@@H](C)[C@]2(C)CCC(C)CC(=O)O,"InChI=1S/C20H32O3/c1-13(10-18(22)23)6-8-19(4)14(2)7-9-20(5)15(3)11-16(21)12-17(19)20/h11,13-14,17H,6-10,12H2,1-5H3,(H,22,23)/t13?,14-,17?,19+,20+/m1/s1",RNWHJFUXZQBBLK-VWJHISDNSA-N,spectral_library_annotation,"[""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:221""]",,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2273
786,MEGxp0_001616,[M+H]+,0.865,321.242,,,,,CC1=CC(=O)CC2[C@@]1(C)CC[C@@H](C)[C@]2(C)CCC(C)CC(=O)O,"InChI=1S/C20H32O3/c1-13(10-18(22)23)6-8-19(4)14(2)7-9-20(5)15(3)11-16(21)12-17(19)20/h11,13-14,17H,6-10,12H2,1-5H3,(H,22,23)/t13?,14-,17?,19+,20+/m1/s1",RNWHJFUXZQBBLK-VWJHISDNSA-N,spectral_library_annotation,,CCMSLIB00012434644,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2273
786,MEGxp0_001616,[M+H]+,0.858,321.242,,,,,CC1=CC(=O)CC2[C@@]1(C)CC[C@@H](C)[C@]2(C)CCC(C)CC(=O)O,"InChI=1S/C20H32O3/c1-13(10-18(22)23)6-8-19(4)14(2)7-9-20(5)15(3)11-16(21)12-17(19)20/h11,13-14,17H,6-10,12H2,1-5H3,(H,22,23)/t13?,14-,17?,19+,20+/m1/s1",RNWHJFUXZQBBLK-VWJHISDNSA-N,spectral_library_annotation,,CCMSLIB00012434641,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2273
786,MEGxp0_001616,[M+H]+,0.858,321.242421,,,1.2005845,C20H32O3,CC1=CC(=O)CC2[C@@]1(C)CC[C@@H](C)[C@]2(C)CCC(C)CC(=O)O,"InChI=1S/C20H32O3/c1-13(10-18(22)23)6-8-19(4)14(2)7-9-20(5)15(3)11-16(21)12-17(19)20/h11,13-14,17H,6-10,12H2,1-5H3,(H,22,23)/t13?,14-,17?,19+,20+/m1/s1",RNWHJFUXZQBBLK-VWJHISDNSA-N,spectral_library_annotation,"[""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:221"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:222"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:223""]",,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2273
786,DTXSID10878535,[M+H]+,0.854,321.242421,,,0.6292229,C20H32O3,CC1=CCC2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@](C)(CC(=O)O)O2,"InChI=1S/C20H32O3/c1-14-7-8-15-17(2,3)9-6-10-19(15,5)20(14)12-11-18(4,23-20)13-16(21)22/h7,15H,6,8-13H2,1-5H3,(H,21,22)/t15?,18-,19+,20-/m1/s1",XLWWERNKTLITEF-FOUFQHLJSA-N,spectral_library_annotation,"[""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:207"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:208"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:209"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:568"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:569"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:570""]",,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2273
786,DTXSID10878535,[M+H]+,0.854,321.242,,,,,CC1=CCC2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@](C)(CC(=O)O)O2,"InChI=1S/C20H32O3/c1-14-7-8-15-17(2,3)9-6-10-19(15,5)20(14)12-11-18(4,23-20)13-16(21)22/h7,15H,6,8-13H2,1-5H3,(H,21,22)/t15?,18-,19+,20-/m1/s1",XLWWERNKTLITEF-FOUFQHLJSA-N,spectral_library_annotation,,CCMSLIB00012445090,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2273
786,"NCGC00168840-03!5-(1,2,4a,5-tetramethyl-7-oxo-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl)-3-methylpentanoic acid [IIN-based: Match]",[M+H]+,0.850,321.243,,,,,CC(CCC1(C)C(C)CCC2(C)C1CC(=O)C=C2C)CC(O)=O,"InChI=1S/C20H32O3/c1-13(10-18(22)23)6-8-19(4)14(2)7-9-20(5)15(3)11-16(21)12-17(19)20/h11,13-14,17H,6-10,12H2,1-5H3,(H,22,23)",N/A,spectral_library_annotation,,CCMSLIB00005723081,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2273
786,MEGxp0_001616,[M+H]+,0.848,321.242,,,,,CC1=CC(=O)CC2[C@@]1(C)CC[C@@H](C)[C@]2(C)CCC(C)CC(=O)O,"InChI=1S/C20H32O3/c1-13(10-18(22)23)6-8-19(4)14(2)7-9-20(5)15(3)11-16(21)12-17(19)20/h11,13-14,17H,6-10,12H2,1-5H3,(H,22,23)/t13?,14-,17?,19+,20+/m1/s1",RNWHJFUXZQBBLK-VWJHISDNSA-N,spectral_library_annotation,,CCMSLIB00012434640,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2273
786,MEGxp0_001616,[M+H]+,0.848,321.242421,,,1.2005845,C20H32O3,CC1=CC(=O)CC2[C@@]1(C)CC[C@@H](C)[C@]2(C)CCC(C)CC(=O)O,"InChI=1S/C20H32O3/c1-13(10-18(22)23)6-8-19(4)14(2)7-9-20(5)15(3)11-16(21)12-17(19)20/h11,13-14,17H,6-10,12H2,1-5H3,(H,22,23)/t13?,14-,17?,19+,20+/m1/s1",RNWHJFUXZQBBLK-VWJHISDNSA-N,spectral_library_annotation,"[""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:221"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:222"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:223"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:224"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:225"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:226"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:227"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:228"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:229"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:230"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:231"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:232"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:233"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:234"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:235"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:236"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:237"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:238"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:239"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:240"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:241"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:242"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:243"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:244"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:245"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:246"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:247"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:248"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:249"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:250"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:251"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:252"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:253"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:254"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:255"",""mzspec:MSV000094528:20230404_pluskal_nih_01P_E3_id_positive:256""]",,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2273
786,DITERPENE DERIV 329,[M+H]+,0.848,321.242,,,,,CC1=CC(=O)CC2C1(C)CCC(C)C2(C)CCC(C)CC(=O)O,"InChI=1S/C20H32O3/c1-13(10-18(22)23)6-8-19(4)14(2)7-9-20(5)15(3)11-16(21)12-17(19)20/h11,13-14,17H,6-10,12H2,1-5H3,(H,22,23)",RNWHJFUXZQBBLK-UHFFFAOYSA-N,spectral_library_annotation,,CCMSLIB00012436315,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2273
786,DITERPENE DERIV 329,[M+H]+,0.848,321.242421,,,1.1100572,C20H32O3,CC1=CC(=O)CC2C1(C)CCC(C)C2(C)CCC(C)CC(=O)O,"InChI=1S/C20H32O3/c1-13(10-18(22)23)6-8-19(4)14(2)7-9-20(5)15(3)11-16(21)12-17(19)20/h11,13-14,17H,6-10,12H2,1-5H3,(H,22,23)",RNWHJFUXZQBBLK-UHFFFAOYSA-N,spectral_library_annotation,"[""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:219"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:220"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:221"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:223"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:224"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:225"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:226"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:227"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:228"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:229"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:230"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:231"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:232"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:233"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:234"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:235"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:236"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:237"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:238"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:239"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:240"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:241"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:242"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:243"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:244"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:245"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:246"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:247"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:248"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:249"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:250"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:251"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:252"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:253"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:254"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:255"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:256"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:257"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:258"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:259"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:260"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:261"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:262"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:263"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:264"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:265"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:266"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:267"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:268"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:269"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:270"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:271"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:664"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:665"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:666"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:667"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:668"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:669"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:670"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:671"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:672"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:673"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:674"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:675"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:676"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:677"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:678"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:679"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:680"",""mzspec:MSV000094528:20230404_pluskal_nih_02P_E11_id_positive:681""]",,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2273
786,DTXSID10878535,[M+H]+,0.846,321.242,,,,,CC1=CCC2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@](C)(CC(=O)O)O2,"InChI=1S/C20H32O3/c1-14-7-8-15-17(2,3)9-6-10-19(15,5)20(14)12-11-18(4,23-20)13-16(21)22/h7,15H,6,8-13H2,1-5H3,(H,21,22)/t15?,18-,19+,20-/m1/s1",XLWWERNKTLITEF-FOUFQHLJSA-N,spectral_library_annotation,,CCMSLIB00012445089,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2273
786,DTXSID10878535,[M+H]+,0.846,321.242421,,,0.6292229,C20H32O3,CC1=CCC2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@](C)(CC(=O)O)O2,"InChI=1S/C20H32O3/c1-14-7-8-15-17(2,3)9-6-10-19(15,5)20(14)12-11-18(4,23-20)13-16(21)22/h7,15H,6,8-13H2,1-5H3,(H,21,22)/t15?,18-,19+,20-/m1/s1",XLWWERNKTLITEF-FOUFQHLJSA-N,spectral_library_annotation,"[""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:207"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:208"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:209"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:210"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:211"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:212"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:213"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:214"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:215"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:216"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:217"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:218"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:219"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:220"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:221"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:222"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:223"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:224"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:225"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:226"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:227"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:228"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:229"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:230"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:231"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:232"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:233"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:234"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:235"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:236"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:568"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:569"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:570"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:571"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:572"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:573"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:574"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:575"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:576"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:577"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:578"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:579"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:580"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:581"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:582"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:583"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:584"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:585"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:586"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:587"",""mzspec:MSV000094528:20230404_pluskal_nih_10P_E2_id_positive:588""]",,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2273
786,DTXSID10878535,[M+H]+,0.844,321.242,,,,,CC1=CCC2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@](C)(CC(=O)O)O2,"InChI=1S/C20H32O3/c1-14-7-8-15-17(2,3)9-6-10-19(15,5)20(14)12-11-18(4,23-20)13-16(21)22/h7,15H,6,8-13H2,1-5H3,(H,21,22)/t15?,18-,19+,20-/m1/s1",XLWWERNKTLITEF-FOUFQHLJSA-N,spectral_library_annotation,,CCMSLIB00012445093,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2273
